id,latitude,longitude
1920,21.642525,-82.955114
1921,21.969969,-79.442692
6875,42.6149167,-88.3895833
1923,23.034445,-81.435278
1924,20.987642,-76.9358
1925,19.686981,-79.882789
1926,19.292778,-81.35775
1927,24.287664,-77.684614
1928,24.698283,-77.795611
1930,26.511406,-77.083472
1931,25.053814,-78.048997
1932,22.441828,-73.970858
1933,26.004639,-77.395483
1934,26.745336,-77.391269
1935,25.417108,-77.88085
1936,25.738331,-77.840114
1937,25.699881,-79.264656
6874,41.9338342,-88.7056864
1941,23.562631,-75.877958
1942,23.466667,-75.78167
1943,25.474861,-76.683489
1944,25.284706,-76.331011
1945,24.594258,-76.820214
1946,24.8917,-76.177739
1947,24.169083,-76.439056
1948,26.558686,-78.695553
1949,20.975,-73.666862
1950,23.179014,-75.093597
1951,23.581444,-75.270475
1952,22.379528,-73.0135
1953,25.038958,-77.466231
1954,22.181803,-75.729456
1955,23.684378,-74.836186
1956,24.063275,-74.523967
1957,17.539144,-88.308203
1958,-18.830922,-159.764233
1959,-21.202739,-159.805556
1960,-17.755392,177.443378
1961,-18.043267,178.559228
1963,-21.241214,-175.149644
1964,-18.585336,-173.961717
1965,1.381636,173.147036
1966,-1.224469,174.775614
6809,-32.7033,151.488
1968,-13.238281,-176.199228
1969,-13.829969,-172.008336
1970,-14.331,-170.7105
1971,-22.434069,-151.360614
1972,-23.365353,-149.524072
1973,-17.352606,-145.509956
1974,-15.819928,-140.88715
1975,-15.119617,-148.230697
1976,-18.465861,-136.439706
1977,-16.05415,-145.656994
1978,-14.436764,-146.070056
1979,-23.079861,-134.890333
1980,-15.663333,-146.884769
1981,-16.583919,-143.658369
1982,-14.809458,-138.812811
1983,-14.709544,-145.245814
1984,-15.248289,-146.616708
1985,-14.868055,-148.717225
1986,-14.455781,-145.024542
1987,-8.795603,-140.228789
6873,40.4123056,-86.9368889
1989,-16.444378,-151.751286
1990,-14.954283,-147.6608
1991,-16.687242,-151.021667
1992,-17.489972,-149.761869
1993,-18.074814,-140.945886
1994,-16.426486,-152.243669
1995,-16.722861,-151.465856
1997,-17.699325,168.319794
1998,-21.053428,164.837806
1999,-20.546314,164.255625
2000,-20.7748,167.239864
2001,-22.258278,166.472806
2002,-21.481678,168.037508
2003,-20.790028,165.259486
2004,-20.640556,166.572778
2005,-22.014553,166.212972
2006,-37.008056,174.791667
2007,-38.739723,176.084444
2008,-37.029722,174.973333
2009,-43.489358,172.532225
2010,-43.81,-176.457222
2011,-45.928055,170.198333
2012,-38.663333,177.978333
2013,-43.906666,170.128333
2014,-42.713611,170.985278
2015,-37.866661,175.332056
2016,-39.646667,176.766944
2017,-35.262779,173.911944
2018,-35.07,173.285278
2019,-45.211666,169.373333
2020,-43.764999,170.133333
2021,-45.533056,167.65
2022,-40.973333,175.633611
2023,-39.008611,174.179167
2024,-41.298333,173.221111
2025,-46.412408,168.312992
2026,-40.206039,175.387808
2027,-44.97,171.081667
2028,-40.320556,175.616944
2029,-40.904722,174.989167
2030,-45.021111,168.739167
2031,-38.109167,176.317222
2032,-39.446389,175.658333
2033,-89.999997,0
2034,-37.671944,176.19611
2035,-44.302778,171.225278
2036,-44.235,170.118333
2037,-41.518333,173.870278
2038,-77.867358,167.056572
2039,-44.722222,169.245556
2040,-43.551111,172.552778
2041,-37.920556,176.914167
2042,-41.327221,174.805278
2043,-39.006944,177.406667
2044,-36.787777,174.630278
2045,-35.768333,174.365
2046,-41.738056,171.580833
2047,-39.962222,175.025278
2048,34.210017,62.2283
2049,34.399842,70.498625
2050,34.565853,69.212328
2051,31.505756,65.847822
2052,35.930789,64.760917
2053,36.706914,67.209678
2054,33.391331,62.260975
2055,36.750783,65.913164
2056,36.665111,68.910833
2057,26.270834,50.63361
2058,25.918362,50.590557
2059,18.240367,42.656625
2060,25.285306,49.485189
2061,20.296139,41.634277
2062,19.98435,42.620881
2063,25.911281,49.591231
2064,26.471161,49.79789
2065,26.265417,50.152027
2066,16.901111,42.585833
2067,26.302822,43.773911
2068,31.411942,37.279469
2069,27.437917,41.686292
2070,27.039028,49.405083
2071,21.3481,39.173033
2072,21.679564,39.156536
2073,27.900917,45.528194
2074,24.553422,39.705061
2075,17.611436,44.419169
2076,28.335192,46.125069
2077,25.174547,47.488431
2078,24.710333,44.964527
2079,24.107339,41.036047
2080,22.702608,39.069842
2081,29.626419,43.490614
2082,24.95764,46.698776
2083,28.079584,48.610973
2084,30.906589,41.138217
2085,26.723108,50.030814
2086,17.466875,47.121431
6808,-32.5625,149.611
2088,20.464744,45.619644
2089,28.365417,36.618889
2090,21.483418,40.544334
2091,25.212986,46.640978
2092,27.867844,48.76915
2093,31.692683,38.7312
6872,39.5022607,-84.7843814
2095,26.198553,36.476381
2096,24.144244,38.06335
2097,30.371111,48.228333
2098,32.434444,48.39764
2099,30.74445,49.677183
2100,30.337567,50.827964
2101,32.002372,49.270364
2102,30.835167,49.534916
2103,30.556192,49.151879
2104,31.337431,48.76195
2105,25.875742,55.032994
2106,28.944811,50.834637
2107,27.212678,54.318592
2108,27.481425,52.615483
2109,26.526156,53.980211
2110,26.532,54.824847
2111,29.260278,50.323889
2112,25.908869,54.5394
2113,26.8103,53.356289
2114,34.345853,47.158128
2117,35.245856,47.009247
2118,32.928889,51.561111
2119,32.567039,51.691594
2120,33.895333,51.577044
2121,32.750836,51.861267
2122,32.621108,51.697017
2123,37.325314,49.605817
6871,40.2424722,-85.39575
2125,34.138147,49.847292
2126,35.952097,50.450778
2127,34.98395,50.806219
2128,35.702983,51.475131
2129,35.416111,51.152222
2130,35.644806,51.380695
2131,35.689167,51.313416
2132,36.240061,50.047153
2133,35.776286,50.881014
2134,27.218317,56.37785
2135,28.726925,57.670269
2136,30.274444,56.951111
2138,27.158251,56.172461
2139,26.754639,55.902353
2141,29.550933,55.672708
2142,32.898056,59.266111
2143,36.501178,61.064903
2144,36.425094,55.104833
6870,-20.276,148.755
2147,33.66775,56.892675
2148,37.383272,55.452008
2151,36.909908,50.679589
6869,-31.282072,-61.501594
2153,28.891756,53.723339
2154,28.586675,53.579144
2156,27.372744,53.188794
2157,29.539242,52.589786
2158,38.427453,44.973575
6868,41.5209,2.10508
2162,38.133889,46.235
2163,36.77365,48.359422
2164,31.904908,54.276503
2165,31.098333,61.543889
2166,25.44335,60.382114
2167,29.475686,60.906189
2168,27.236117,60.720039
2169,27.419261,62.315789
2170,31.722556,35.993214
2171,31.972703,35.991569
2172,29.611619,35.018067
2173,32.160747,37.149383
2174,31.864722,35.219167
2175,32.356353,36.259181
2176,29.226567,47.968928
2177,33.820931,35.488389
2178,34.589333,36.011322
2179,24.432972,54.651138
2180,24.428333,54.458084
2181,24.073981,52.463644
2182,24.187428,52.614
6867,65.6558,-16.9181
2184,24.248249,54.547722
2185,24.780528,52.559944
2186,25.146219,52.873711
2187,24.861542,53.077833
2188,25.252778,55.364444
2189,25.112225,56.323964
2190,25.613483,55.938817
2191,25.328575,55.51715
2192,26.170986,56.240569
2193,20.675434,58.890467
2194,23.593278,58.284444
2195,17.038719,54.091297
2196,17.666,54.024612
2197,32.056108,72.9484
6866,-17.917,25.817
6865,46,5
2202,31.365014,72.994842
2203,25.233308,62.329494
2204,35.918786,74.333644
2205,28.284167,68.449711
2206,24.906547,67.160797
2207,31.521564,74.403594
2208,31.494794,74.346239
2209,33.050086,73.638381
2210,34.339022,73.508639
2211,32.563089,71.570681
2212,27.335156,68.143053
2213,24.893564,66.938753
2214,30.203222,71.419111
2215,26.219442,68.390053
2216,30.741025,73.357736
2217,26.954547,64.132517
2218,25.290487,63.345083
2219,33.993911,71.514581
2220,33.560153,73.033217
2221,30.251369,66.937764
2222,28.3839,70.279572
2223,33.616653,73.099233
2224,34.081112,71.972583
2225,33.849658,73.798147
6864,48.9797222,-123.0788889
2227,27.721989,68.791683
2228,34.813556,72.352814
2229,28.645142,69.176917
2230,24.841519,68.838408
2232,32.304664,69.570433
2233,31.358381,69.463606
2234,30.549069,47.662142
2235,36.180675,37.224358
2236,33.410636,36.514267
2237,35.285374,40.175961
2239,35.401094,35.948681
2240,34.557361,38.316889
2241,25.261125,51.565056
2242,-2.768122,-171.710394
2243,14.174308,145.242536
2244,15.119003,145.729356
2245,13.583953,144.930025
2246,13.48345,144.795983
2247,14.999203,145.61935
6807,-32.0372,150.832
2249,7.064758,171.272022
2250,9.396886,167.470869
2251,8.720122,167.731661
2252,1.986161,-157.349778
2253,28.201725,-177.380636
2254,7.461869,151.843006
2255,6.9851,158.208989
2256,7.367303,134.544278
2257,5.356975,162.958386
2258,9.498911,138.082497
2259,24.427892,118.359197
2260,22.672367,120.461728
2261,24.855136,121.237636
2262,22.754986,121.101681
2263,22.673853,121.466481
2264,22.577094,120.350006
2265,23.461779,120.39283
2267,22.028842,121.533642
2268,24.264668,120.62058
6806,-32.7875,151.342
2270,22.950361,120.205778
2271,24.818033,120.939394
2272,23.568669,119.628311
2273,22.793117,121.181975
2274,22.700239,120.482
2275,25.069722,121.5525
2276,25.077731,121.232822
2277,23.370833,119.494444
2278,24.023725,121.616906
2279,35.764722,140.386389
2280,36.166758,137.922669
2281,36.181083,140.415444
2282,24.289697,153.979119
2283,24.784,141.322722
2284,33.662222,135.364444
2285,34.590836,133.933225
2286,42.733333,143.217222
2287,42.7752,141.692283
2288,41.77,140.821944
2289,42.794475,141.666447
2290,43.880606,144.164053
2291,43.5775,144.96
2293,42.890544,143.158475
2294,45.404167,141.800833
2295,33.749027,129.785417
2296,33.93,131.278611
2297,34.284889,129.33055
2298,44.303914,143.404028
2299,43.670833,142.4475
2300,42.071667,139.432911
2301,45.242006,141.186431
2302,33.883083,130.653
2303,30.385569,130.659017
2304,32.666269,128.832808
2305,33.585942,130.450686
2306,30.605067,130.991231
2307,31.803397,130.719408
2308,31.877222,131.448611
2309,32.083611,131.451389
2310,33.479444,131.737222
2311,33.845942,131.034689
2312,32.837319,130.85505
2313,32.916944,129.913611
2314,31.367608,130.845456
2315,33.685,131.040278
2316,28.430633,129.712542
2317,27.425522,128.700903
2318,27.836381,128.881253
2319,36.142847,136.223922
2320,35.394078,136.869667
2321,34.750239,137.703083
2322,36.394611,136.406544
2323,36.181125,133.324844
2324,36.648333,137.1875
2325,34.812778,138.298056
2326,34.436111,132.919444
2327,34.756944,133.855278
2328,35.413611,132.89
2329,34.034667,131.549194
2330,35.492222,133.236389
2331,34.14386,132.23575
2332,33.546111,133.669444
2333,33.827222,132.699722
2334,34.785528,135.438222
2335,35.530069,134.166553
2336,34.132808,134.606639
2337,34.214167,134.015556
2338,34.596311,135.602944
2339,34.045322,131.052144
2340,40.734722,140.690833
2341,38.411894,140.371331
2342,38.060181,138.413928
2343,40.556447,141.466325
2344,39.428611,141.135278
2345,39.615556,140.218611
2346,40.703222,141.368364
2347,38.139722,140.916944
2348,38.404919,141.219572
6862,50.1929,14.1532
2350,35.454611,139.450167
2351,34.987053,139.829208
2352,33.115,139.785833
2353,35.841944,139.410556
2354,35.398272,139.909936
2355,35.798944,140.011111
2356,34.782033,139.360306
2358,35.513769,139.393675
2359,35.552258,139.779694
2360,35.748492,139.348483
2361,35.126389,126.808889
2364,35.878436,127.11955
2365,34.842328,127.61685
2366,38.142614,128.598556
2367,37.753561,128.943625
6861,40.5200833,-90.6523889
2370,33.511306,126.493028
2371,35.141175,128.695792
2372,35.179528,128.938222
6860,-17.5453,128.307
2374,35.593494,129.351722
2375,36.962214,127.031072
2376,37.445833,127.113889
2377,37.090617,127.029594
2378,37.558311,126.790586
2379,37.239406,127.007053
2380,35.987858,129.420486
2381,35.894108,128.658856
2383,36.631933,128.35485
2384,26.195814,127.645869
2385,26.728775,127.761775
2386,26.355612,127.767633
2387,24.344525,124.186983
2388,26.363506,126.713806
2389,25.846533,131.263494
2390,24.782833,125.295111
2391,25.944722,131.326944
2392,24.826667,125.144722
2393,24.653889,124.675278
2394,27.043964,128.401517
2395,26.274275,127.756494
2396,24.466944,122.977778
2397,14.508647,121.019581
6859,37.6194,61.8967
2399,7.165242,124.209619
2400,8.415619,124.611219
2401,7.827197,123.458294
2402,6.058003,125.096033
6858,-3.070875,39.21943056
2404,6.922419,122.059633
2405,16.375103,120.619636
2406,14.129167,122.980181
2407,14.986527,120.4925
2408,16.034786,120.241106
2409,12.361517,121.046639
2410,13.955017,121.124925
2411,13.208092,120.60535
2414,17.555331,120.355797
2415,15.729836,121.500133
6857,-2.8,37.53333333
6856,-0.245167,36.8849
6855,55.7001,11.2549
2421,16.619194,121.252319
2422,11.227628,125.027758
2423,10.642511,122.929617
6854,60.1939,11.1004
2425,9.333714,123.300472
2426,11.924503,121.95405
2428,11.035544,125.741594
2429,10.713044,122.545297
2430,11.679431,122.376294
2431,10.307542,123.979439
6853,44.9262845,-89.6270018
2433,9.742119,118.758731
2435,10.766044,121.933439
2436,-31.296944,-57.996631
2437,-33.010278,-58.613056
2438,-34.545889,-60.930556
2439,-31.794778,-60.480361
2440,-32.903611,-60.785
2441,-31.711666,-60.811668
2442,-34.559175,-58.415606
2443,-31.323619,-64.207953
2444,-30.345278,-66.29361
2445,-34.453189,-58.589644
2446,-34.56065,-58.789564
2447,-34.972222,-57.894694
2448,-34.676317,-58.642756
2449,-34.609939,-58.612592
2450,-37.444692,-70.222469
2451,-39.000672,-67.620514
2452,-32.831717,-68.792856
2453,-35.493597,-69.574267
2454,-34.588314,-68.403854
2455,-28.593214,-65.750925
2456,-27.765617,-64.310122
2457,-28.03775,-67.580314
2458,-29.381636,-66.795839
2459,-29.223888,-67.438889
2460,-26.840861,-65.104944
2461,-31.571472,-68.418194
2462,-33.085128,-64.261314
2463,-31.945183,-65.146283
2464,-34.135444,-63.36225
2465,-32.683639,-62.157792
2466,-33.725144,-65.378086
2467,-33.273192,-66.356422
2468,-27.445503,-58.761864
2469,-27.449986,-59.056125
2470,-26.212722,-58.228111
2471,-25.737281,-54.473444
2472,-29.689425,-57.152078
2473,-30.271922,-57.640231
2474,-27.385839,-55.970728
2475,-26.756519,-60.493103
2476,-24.855978,-65.486169
2477,-24.392778,-65.097778
2478,-23.152779,-64.32917
2479,-22.150556,-65.5775
6852,43.5603136,-89.4828607
2481,-26.397499,-54.574722
2482,-29.099472,-59.250583
2483,-27.518156,-55.124156
2484,-29.210278,-59.68
2485,-29.770555,-57.978889
2486,-41.943189,-71.532289
2487,-45.785347,-67.465508
2488,-42.90795,-71.139472
2490,-43.2105,-65.270319
2491,-40.869222,-63.000389
2492,-42.759161,-65.102725
2493,-64.238335,-56.630833
2494,-47.735292,-65.904097
2495,-53.777667,-67.749389
2496,-51.608875,-69.312636
2497,-54.843278,-68.29575
2498,-49.306775,-67.802589
2499,-46.537911,-70.978689
2500,-50.01655,-68.579197
2501,-38.724967,-62.169317
2502,-37.446111,-61.889297
2503,-36.890039,-60.216619
2504,-35.696183,-63.758286
2505,-38.386911,-60.329711
2506,-36.186594,-61.076367
6851,46.5274747,-90.1313967
2508,-37.934167,-57.573333
2509,-38.949,-68.155711
6850,45.8649344,-84.637344
2511,-35.844592,-61.857553
2512,-36.588322,-64.275694
2513,-41.151172,-71.157542
2514,-37.237392,-59.227922
2515,-37.235408,-57.029239
2516,-38.939683,-69.264642
2517,-40.075383,-71.137294
2518,-8.348347,-49.301528
2519,-22.875083,-43.384708
2520,2.077511,-50.858236
2521,-21.812,-48.133028
2522,-10.984,-37.070333
2523,-22.638564,-50.455914
2524,-9.866092,-56.106206
2525,-21.141342,-50.424722
2526,-1.37925,-48.476292
2527,-31.390528,-54.112244
2528,-19.851181,-43.950628
2529,-25.405078,-49.232036
2530,-21.267167,-43.761056
2531,-15.8711,-47.918625
2532,-22.345042,-49.0538
2533,2.846311,-60.690069
2534,-15.861344,-52.388894
2535,-25.000339,-53.500764
2536,-9.333936,-54.965422
2537,-19.63375,-43.968856
2538,-20.468667,-54.6725
2539,-27.134219,-52.656553
2540,-7.320444,-47.458667
2541,-28.725817,-49.424739
2542,-29.945944,-51.144367
2543,-21.698333,-41.301669
2544,-19.011931,-57.673053
2545,-25.528475,-49.175775
2546,-17.652283,-39.253069
2547,-29.197064,-51.187536
2548,-15.652931,-56.116719
2549,-7.599906,-72.769489
2550,-22.175056,-51.424639
2551,-3.038611,-60.049721
2552,-6.233156,-57.776869
2553,-22.812872,-42.092633
2554,-25.59615,-54.487206
2555,-27.670489,-48.547181
2556,-3.854928,-32.423336
2557,-20.278483,-49.187472
2558,-20.702817,-46.335264
2559,-3.776283,-38.532556
2560,-22.808903,-43.243647
2561,-10.786375,-65.284792
2562,-16.632033,-49.220686
2563,-21.773683,-48.405078
2564,-23.432075,-46.469511
2565,-22.791608,-45.204778
2566,-3.253906,-52.253978
2567,-3.127256,-58.481186
2568,-4.242342,-56.000669
2569,-14.815964,-39.033197
2570,-19.470722,-42.487583
2571,-18.444661,-49.213361
2572,-5.531292,-47.46005
2573,-1.414158,-48.460739
2574,-21.7915,-43.386778
2575,-7.148381,-34.950681
2576,-26.224453,-48.797364
2577,-7.269917,-35.896364
2578,-23.0075,-47.134444
2579,-27.782142,-50.281486
2580,-21.664039,-49.730519
2581,-23.333625,-51.130072
2582,-13.262086,-43.408114
2583,-19.661611,-43.896403
2584,-5.368589,-49.138025
2585,-0.889839,-52.60225
2586,-23.476392,-52.016406
2587,-16.706925,-43.8189
6849,47.8383333,-90.3829444
2589,-3.146042,-59.9863
2590,-9.510808,-35.791678
2591,0.050664,-51.072178
2592,-5.201919,-37.364347
2593,-23.509119,-46.637753
2594,-5.811381,-61.278319
2595,-26.879999,-48.65139
2596,-28.281683,-54.169139
2597,-5.911417,-35.247717
2598,3.855486,-51.796867
2599,-29.994428,-51.171428
2600,-2.893747,-41.731961
2601,-21.843014,-46.567917
2602,-28.243989,-52.326558
2603,-31.718353,-52.327689
2604,-9.362411,-40.569097
2605,-10.719417,-48.399736
2606,-22.549639,-55.702614
2607,-8.709294,-63.902281
6848,41.4539722,-87.0070833
2609,-9.583,-67.4836
2610,-8.126794,-34.923039
2611,-32.082617,-52.166542
2612,-22.910461,-43.163133
2613,-21.134167,-47.774189
2614,-22.93235,-43.719092
2615,-23.228172,-45.862739
2616,-2.585361,-44.234139
2618,-23.626692,-46.655375
2619,-20.816567,-49.406511
2620,-23.925206,-46.2875
2621,-12.910994,-38.331044
2622,-1.4896,-56.396803
2623,-5.059942,-42.823478
2624,-3.382944,-64.724056
2625,-8.155256,-70.783269
2626,-24.317775,-50.651592
2627,2.223472,-55.946056
2628,-4.255669,-69.935828
2629,-3.786008,-49.720267
2630,-0.148419,-66.985589
2631,-9.400878,-38.250575
2632,-29.782178,-57.038189
2633,-18.882844,-48.225594
2634,-20.777067,-51.564761
2635,-19.765,-47.964778
2636,-21.590067,-45.473342
2637,-12.694375,-60.098269
2638,-20.258056,-40.286389
2639,0.6075,-69.185837
2640,-21.984561,-47.334764
2641,-18.348531,-70.338742
2642,-45.916058,-71.689475
2643,-33.5618,-70.6884
2644,-46.583341,-71.687405
2645,-22.498175,-68.903575
2646,-36.582497,-72.031367
2647,-53.002642,-70.854586
2648,-45.594211,-72.106133
2649,-20.535222,-70.181275
2650,-33.392975,-70.785803
2651,-23.444478,-70.4451
2652,-53.2537,-70.319228
2653,-43.189167,-71.851112
2654,-37.401731,-72.425444
2655,-54.931072,-67.626261
2656,-36.77265,-73.063106
2657,-27.164792,-109.421831
2658,-40.611208,-73.061042
2659,-28.596403,-70.755997
2660,-34.173694,-70.775694
2661,-62.190833,-58.986667
2662,-29.916233,-71.199522
2663,-33.456278,-70.546667
2664,-38.766819,-72.637097
2665,-41.438886,-73.093953
2666,-42.932808,-72.699114
2667,-39.649956,-73.086111
2668,-1.212067,-78.574636
2669,-1.706275,-79.378936
2670,-0.462886,-76.986842
2671,-2.889467,-78.984397
2672,-0.453758,-90.265914
2673,-2.157419,-79.883558
2674,-3.423214,-78.566994
2675,0.338419,-78.136422
2676,0.184203,-79.391956
2677,-1.704381,-79.552261
2678,-0.906833,-78.615756
2679,-4.378231,-79.941022
2680,-2.299167,-78.12075
2681,-3.268903,-79.961572
2682,-2.067014,-76.975742
2683,-0.946078,-80.678808
2684,-2.851097,-79.803619
2685,-3.319667,-79.769165
2686,-1.041647,-80.472206
2687,-0.9894,-79.465114
2688,-0.141144,-78.488214
2689,-1.653433,-78.656142
2690,-3.435161,-79.977817
2691,-2.204994,-80.988878
2692,-0.248222,-79.214447
2694,-2.261036,-79.680169
2695,-0.986767,-77.819447
2696,-0.122956,-76.33775
2697,0.809506,-77.708056
6847,37.812545,-107.662994
2699,-25.23985,-57.519133
2700,-27.37065,-56.853944
2701,-23.44175,-57.427122
2702,-25.407853,-54.619417
2703,-22.044986,-60.621694
2704,-26.881467,-58.318036
2705,4.452775,-75.766447
2706,0.505228,-76.500836
2707,9.045542,-73.974931
2708,7.1265,-73.184778
2709,4.701594,-74.146947
2710,10.889589,-74.780819
2711,6.202917,-77.394675
2712,3.819628,-76.989767
2713,7.927567,-72.511547
2714,10.442381,-75.512961
2715,3.543222,-76.381583
2716,1.814417,-78.749228
2717,9.332742,-75.285594
2718,7.024331,-73.8068
2719,1.589189,-75.564372
2720,4.276242,-74.796692
6846,61.4370608,-142.9030737
2722,2.570133,-77.8986
2723,4.812333,-74.064919
2724,4.421608,-75.1333
2725,0.861925,-77.671764
2726,7.811956,-76.716428
2727,11.232528,-72.490139
2728,-4.193549,-69.943163
2729,6.219958,-75.590519
2730,9.284739,-74.846092
2731,8.823744,-75.825831
2732,1.253664,-70.233878
2733,5.029597,-75.464708
2734,2.95015,-75.294
2735,8.315061,-73.358331
2736,7.010369,-74.715497
2737,12.221483,-71.984817
2738,6.184717,-67.493164
2739,4.812675,-75.739519
2740,1.857769,-76.085719
2741,2.4544,-76.609319
2742,1.396247,-77.291478
2743,13.356944,-81.35833
2744,5.212556,-74.883647
2745,6.164536,-75.423119
2746,11.526222,-72.925958
2747,2.579694,-72.639358
2748,11.11965,-74.230647
2749,12.583594,-81.711192
2750,2.152175,-74.76635
2751,6.451081,-71.760261
2752,7.068881,-70.736925
2753,5.690758,-76.641181
2754,4.088358,-76.235133
2755,10.435042,-73.249506
2756,4.167875,-73.613761
2758,-22.773336,-64.312881
2759,-17.421058,-66.177114
2760,-16.990019,-65.141533
2761,-11.040436,-68.782972
2762,-16.513339,-68.192256
2763,-17.962589,-67.076236
2764,-19.543069,-65.723706
2765,-18.975281,-57.820586
2766,-13.762208,-65.435158
2767,-19.007083,-65.288747
2768,-21.555736,-64.701325
2769,-14.818739,-64.918019
2770,-21.255231,-63.405611
2771,-17.644756,-63.135364
2772,-21.960925,-63.651669
2773,5.452831,-55.187783
2774,4.819808,-52.360447
2775,3.8976,-51.804083
2776,-5.256767,-79.442856
2777,-2.796128,-76.466617
2778,-10.729117,-73.766503
6845,60.1269383,-149.4188122
2780,-11.411578,-69.488711
2781,-8.377939,-74.574297
2782,-9.149614,-78.52385
2783,-9.768131,-70.706456
2784,-17.178961,-70.930803
2785,-6.787475,-79.828097
2786,-13.154819,-74.204417
2787,-13.706408,-73.350378
2788,-9.347444,-77.598392
2789,-12.021889,-77.114319
2790,-7.1691,-76.728561
2791,-11.783144,-75.473394
2792,-15.467103,-70.158169
6844,41.7033,-86.8211
2794,-17.695036,-71.343964
2795,-12.160708,-76.998942
2796,-3.552528,-80.381356
2797,-5.893772,-76.118211
2799,-11.9287,-77.061139
2800,-6.201806,-77.856064
2801,-3.784739,-73.308806
2802,-16.341072,-71.583083
2803,-11.128639,-75.3505
2804,-8.081411,-79.108761
2805,-13.744864,-76.220284
2806,-6.508742,-76.373247
2807,-18.053333,-70.275833
2808,-12.613611,-69.228611
2809,-5.20575,-80.616444
2810,-4.576639,-81.254139
6843,34.366944,139.268611
2812,-13.535722,-71.938781
2813,-34.789208,-56.264703
2814,-33.358867,-56.499172
6842,48.443965,-113.218556
2816,-34.838417,-56.030806
2817,-31.438481,-57.985294
2818,9.553422,-69.237536
2819,9.430225,-64.470725
2820,4.051819,-67.701072
2821,10.107139,-64.689161
2822,8.619575,-70.220825
2823,10.183375,-67.557319
2824,10.042747,-69.358619
2826,8.121898,-63.537353
2827,7.626078,-66.164917
2828,9.647722,-68.574656
2829,8.924656,-67.417094
2830,6.231989,-62.854433
2831,10.175603,-70.065214
2832,10.660014,-63.261681
2833,11.414867,-69.681656
2834,10.286589,-66.816219
2835,10.450333,-64.130472
2836,9.372167,-66.922989
2837,6.715438,-61.639219
2838,7.059722,-69.496694
2839,7.211081,-70.75645
2840,10.574078,-62.312667
2841,9.026944,-69.75515
2842,10.462453,-66.092758
2843,10.794406,-63.981589
2844,11.780775,-70.151497
2845,9.906953,-67.379639
2846,8.239167,-72.271028
2847,11.808822,-66.179214
2848,10.558208,-71.727856
2849,8.582294,-71.161186
2850,10.912926,-63.967581
2851,10.603117,-66.990583
2852,9.749067,-63.1534
2853,5.619992,-67.606103
2854,10.4805,-68.073025
2855,7.801317,-72.202847
2856,8.288528,-62.760361
2857,7.575706,-70.174328
2858,7.840831,-72.439742
2859,7.803514,-71.165717
2860,4.554722,-61.144922
2861,7.565111,-72.035125
2862,10.278728,-68.755211
2863,7.883317,-67.444025
2864,8.945147,-64.151083
2865,8.974425,-71.943014
2866,9.088994,-62.094175
2867,7.249381,-61.528933
2868,10.149733,-67.9284
6841,51.4838,9.2259
2870,9.340797,-70.584089
2871,9.222028,-65.993583
2872,5.965922,-58.270336
2873,3.372761,-59.789439
2874,17.136749,-61.792667
2875,13.074603,-59.492456
2876,15.336719,-61.392211
2877,15.547028,-61.3
2878,14.591033,-61.003175
2879,18.099914,-63.047197
2881,16.265306,-61.531806
2882,12.004247,-61.786192
2883,18.337306,-64.973361
2884,17.701889,-64.798556
2885,18.494861,-67.129444
2886,18.308889,-65.661861
2887,18.456828,-66.098139
2888,18.255694,-67.148472
2889,18.008306,-66.563028
2890,18.439417,-66.001833
2891,17.311194,-62.718667
6840,51.3659,6.5155
2893,14.020228,-60.992936
2894,13.733194,-60.952597
2895,12.501389,-70.015221
2896,12.131044,-68.268511
2897,12.188853,-68.959803
2898,17.496492,-62.979439
2899,18.040953,-63.1089
2900,18.204834,-63.055084
2901,11.149658,-60.832194
2902,10.595369,-61.337242
2903,18.444834,-64.542975
6839,66.5519,-152.6222
2905,12.699042,-61.342431
2906,12.887947,-61.180161
2907,13.144306,-61.210861
2908,43.352072,77.040508
2909,46.893333,75.005
2910,51.022222,71.466944
2911,42.853611,71.303611
2912,43.061306,74.477556
2913,40.608989,72.793269
2914,42.364167,69.478889
6803,59.3012,-139.3937
2916,51.150833,51.543056
2917,52.195,77.073889
2918,50.3513,80.2344
2919,43.86005,51.091978
2920,50.245833,57.206667
2922,40.4675,50.046667
2923,62.09325,129.770672
2925,62.534689,114.038928
2926,50.425394,127.412478
2927,48.528044,135.188361
6838,46.353611,-87.395278
2929,64.378139,-173.243306
2930,59.910989,150.720439
2931,69.783283,170.597006
2932,53.167889,158.453669
2933,46.888672,142.717531
2934,43.398953,132.148017
2935,52.026317,113.305556
2936,56.370556,101.698331
2937,52.268028,104.388975
2938,51.807764,107.437644
2939,50.345,30.894722
2940,48.073611,37.739722
2941,48.357222,35.100556
2942,45.052222,33.975139
2944,50.401694,30.449697
2945,49.8125,23.956111
6837,45.8183611,-88.1145556
2947,46.426767,30.676464
2948,59.800292,30.262503
2949,68.781672,32.750822
2950,52.527022,31.016692
2951,55.1265,30.349639
2952,54.89005,20.592633
2953,53.864472,27.539683
2954,53.882469,28.030731
2955,53.74,91.385
2956,53.363775,83.538533
2957,55.270094,86.107208
2958,54.967042,73.310514
2960,45.034689,39.170539
2961,42.816822,47.652294
2962,44.225072,43.081889
2963,45.109165,42.112778
2964,47.258208,39.818089
2965,43.449928,39.956589
2966,46.283333,48.006278
2967,48.782528,44.345544
